Airport Name,Frequency,Latitude,Longitude
Resende Airport,8,-22.4785003662,-44.4803009033
Ubatuba Airport,8,-23.4410991669,-45.0755996704
"Ørsta-Volda Airport, Hovden",8,62.1800003052,6.0741000175
Northeast Iowa Regional Airport,8,43.0726013184,-92.6108016968
Honiara International Airport,8,-9.4280004501,160.0549926758
San Sebastian Airport,8,43.3564987183,-1.7906099558
F. D. Roosevelt Airport,8,17.4965000153,-62.9794006348
Yakima Air Terminal McAllister Field,8,46.56819916,-120.5439987
Strahan Airport,8,-42.1549987793,145.2920074463
Paulatuk (Nora Aliqatchialuk Ruben) Airport,8,69.3608381154,-124.075469971
Skiathos Island National Airport,8,39.1771011353,23.5037002563
Stockholm Västerås Airport,8,59.5894012451,16.633600235
Roswell International Air Center Airport,8,33.3016014099,-104.53099823
Taos Regional Airport,8,36.45819855,-105.6719971
Earlton (Timiskaming Regional) Airport,8,47.6974006546,-79.8473453522
Southwest Georgia Regional Airport,8,31.5354995728,-84.1945037842
Bob Baker Memorial Airport,8,66.9759979248,-160.43699646
Waikoloa Heliport,8,19.9205,-155.8607
Altamira Airport,8,-3.2539100647,-52.2540016174
Changbaishan Airport,8,42.066944,127.602222
Sioux Gateway Col. Bud Day Field,8,42.40259933,-96.38439941
Corowa Airport,8,-35.9947013855,146.3569946289
Goroka Airport,8,-6.0816898346,145.391998291
Burley Municipal Airport,8,42.5425987244,-113.772003174
Moises R. Espinosa Airport,8,12.369682,123.630095
Central Illinois Regional Airport at Bloomington-Normal,8,40.47710037,-88.91590118
Ponciano Arriaga International Airport,8,22.2542991638,-100.930999756
Asaloyeh Airport,8,27.4814,52.615501
Noyabrsk Airport,8,63.1833000183,75.2699966431
Quatro de Fevereiro Airport,8,-8.85837,13.2312
Puerto Lempira Airport,8,15.2622,-83.781197
Wuhu Air Base,8,31.3906,118.408997
Hihifo Airport,8,-13.2383003235,-176.199005127
Gunnison Crested Butte Regional Airport,8,38.53390121,-106.9329987
Kissimmee Gateway Airport,8,28.2898006439,-81.4371032715
Wheeling Ohio County Airport,8,40.1749992371,-80.6463012695
El Tehuelche Airport,8,-42.7592,-65.1027
Arak Airport,8,34.1380996704,49.8473014832
Jose Maria Velasco Ibarra Airport,8,-4.3782300949,-79.9410018921
Diamantino Airport,8,-14.3768997192,-56.4003982544
Tunica Municipal Airport,8,34.6809997559,-90.3467025757
Mati National Airport,8,6.949091,126.27368
Goya Airport,8,-29.1058,-59.2189
Odessa International Airport,8,46.4267997742,30.6765003204
Cap FAP David Abenzur Rengifo International Airport,8,-8.3779401779,-74.5743026733
Shangrao Sanqingshan Airport,8,28.3797,117.9643
Sultan Aji Muhamad Sulaiman Airport,8,-1.2682700157,116.893997192
Typliy Klyuch Airport,8,62.7890014648,136.854995728
Richards Bay Airport,8,-28.7409992218,32.0920982361
Ouesso Airport,8,1.6159900427,16.0379009247
Dongji Aiport,8,48.199494,134.366447
John Wayne Airport-Orange County Airport,8,33.67570114,-117.8679962
Tuguegarao Airport,8,17.6433676823,121.733150482
Castle Airport,8,37.38050079,-120.5680008
Dachuan Airport,8,31.1302,107.4295
La Chinita International Airport,8,10.5582084656,-71.7278594971
Uralsk Airport,8,51.1507987976,51.5430984497
City of Derry Airport,8,55.0428009033,-7.1611099243
Yibin Caiba Airport,8,28.8005555556,104.545
Silvio Pettirossi International Airport,8,-25.2399997711,-57.5200004578
Chippewa Valley Regional Airport,8,44.8657989502,-91.4842987061
Jam Airport,8,27.8204994202,52.3521995544
Burg Feuerstein Airport,8,49.7941665649,11.1336107254
Willoughby Lost Nation Municipal Airport,8,41.6839981079,-81.3897018433
Perales Airport,8,4.42161,-75.1333
Aguas Claras Airport,8,8.31506,-73.3583
Sandakan Airport,8,5.9008998871,118.0589981079
Swift Current Airport,8,50.2919006348,-107.691001892
Zamboanga International Airport,8,6.9224200249,122.0599975586
Cootamundra Airport,8,-34.6239013672,148.0279998779
São Pedro da Aldeia Airport,8,-22.8129005432,-42.0926017761
Baker Lake Airport,8,64.2988967896,-96.077796936
Växjö Kronoberg Airport,8,56.9291000366,14.7279996872
Le Castellet Airport,8,43.2524986267,5.7851901054
Whitehorse / Erik Nielsen International Airport,8,60.7095985413,-135.067001343
Victoria Harbour Seaplane Base,8,48.4249858939,-123.388867378
Changhai Airport,8,39.2666666667,122.666944444
Minaçu Airport,8,-13.5491,-48.195301
Fort Resolution Airport,8,61.1808013916,-113.690002441
Tobias Bolanos International Airport,8,9.9570503235,-84.1398010254
Rishiri Airport,8,45.2420005798,141.186004639
Banff Airport,8,51.2073404699,-115.541861057
Tôlanaro Airport,8,-25.0380992889,46.9561004639
Banak Airport,8,70.0688018799,24.9734992981
Coto 47 Airport,8,8.601559639,-82.9685974121
London City Airport,8,51.505299,0.055278
Batagay Airport,8,67.6480026245,134.6950073242
New Chitose Airport,8,42.7751998901,141.6920013428
CFB Greenwood,8,44.9844017029,-64.9169006348
Ha'il Airport,8,27.437901,41.686298
Asheville Regional Airport,8,35.4361991882,-82.5418014526
St Catherine International Airport,8,28.685300827,34.0625
Beihai Airport,8,21.5394,109.293999
Battambang Airport,8,13.0956001282,103.2239990234
Lok Nayak Jayaprakash Airport,8,25.591299057,85.0879974365
Jorge Newbery Airpark,8,-34.5592,-58.4156
Matsu Beigan Airport,8,26.224199,120.002998
Blue Grass Airport,8,38.0364990234,-84.6059036255
Caribou Municipal Airport,8,46.8714981079,-68.0178985596
Graz Airport,8,46.9911003113,15.4395999908
Yeysk Airport,8,46.68,38.21
Waycross Ware County Airport,8,31.2490997314,-82.3955001831
Sydney / J.A. Douglas McCurdy Airport,8,46.1614,-60.047798
Samarkand Airport,8,39.7005004883,66.9838027954
Klawock Airport,8,55.5792007446,-133.076004028
El Bayadh Airport,8,33.7216666667,1.0925
Costa Marques Airport,8,-12.4210996628,-64.2516021729
San Diego International Airport,8,32.7336006165,-117.190002441
Narita International Airport,8,35.7647018433,140.386001587
Dalbandin Airport,8,28.8782997131,64.3998031616
Montreal International (Mirabel) Airport,8,45.679501,-74.038696
Xi'an Xiguan Airport,8,34.376701,109.120003
Ozark Regional Airport,8,36.3689002991,-92.4704971313
Kelowna International Airport,8,49.9561004639,-119.377998352
Brno-Tuřany Airport,8,49.1512985229,16.6944007874
Ban Huoeisay Airport,8,20.2572994232,100.43699646
Pondok Cabe Air Base,8,-6.3369598389,106.7649993896
Padova Airport,8,45.395802,11.8479
Sulayel Airport,8,20.4647006989,45.6195983887
Jérémie Airport,8,18.6630992889,-74.1703033447
Dali Airport,8,25.649401,100.319
Manley Hot Springs Airport,8,64.9975967407,-150.643997192
Gove Airport,8,-12.2693996429,136.817993164
Diqing Airport,8,27.7936,99.6772
Zapala Airport,8,-38.975498,-70.113602
Deniliquin Airport,8,-35.5593986511,144.945999146
Ningbo Lishe International Airport,8,29.8267002106,121.4619979858
Bunia Airport,8,1.5657199621,30.2208003998
Cambridge Airport,8,52.205002,0.175
Fayzabad Airport,8,37.121101,70.518097
Tarbes-Lourdes-Pyrénées Airport,8,43.1786994934,-0.0064389999
Spencer Municipal Airport,8,43.1655006409,-95.202796936
Ghadames East Airport,8,30.1516990662,9.7153100967
Likoma Island Airport,8,-12.075833,34.737222
Ouarzazate Airport,8,30.9391002655,-6.909430027
Rar Gwamar Airport,8,-5.7722201347,134.212005615
Lester B. Pearson International Airport,8,43.6772003174,-79.6305999756
Yarmouth Airport,8,43.8269004822,-66.0880966187
Orléans-Bricy (BA 123) Air Base,8,47.9878005981,1.7605600357000002
Cerro Largo International Airport,8,-32.3378982544,-54.2167015076
Jamestown Regional Airport,8,46.92969894,-98.67819977
Gwinnett County Briscoe Field,8,33.97809982,-83.96240234
Henry E Rohlsen Airport,8,17.7019004822,-64.7985992432
Easton Newnam Field,8,38.8041992188,-76.0690002441
Tamuin Airport,8,22.0383,-98.806502
Millville Municipal Airport,8,39.367802,-75.072197
Salem Airport,8,11.7833003998,78.0655975342
Brunei International Airport,8,4.9442000389,114.9280014038
Jorge E. Gonzalez Torres Airport,8,2.5796900000000003,-72.6394
Barking Sands Airport,8,22.0228004456,-159.785003662
Stauning Airport,8,55.9901008606,8.3539104462
Arba Minch Airport,8,6.0393900871,37.5904998779
Ikaria Airport,8,37.6827011108,26.3470993042
San Vito De Java Airport,8,8.8261098862,-82.9589004517
Hurghada International Airport,8,27.1783008575,33.7994003296
Ampara Airport,8,7.33776,81.62594
La Isabela International Airport,8,18.5725002289,-69.9856033325
Murtala Muhammed International Airport,8,6.5773701668,3.321160078
Thomas C Russell Field,8,32.9146995544,-85.9629974365
Cherskiy Airport,8,68.7406005859,161.3379974365
Boulder Municipal Airport,8,40.0393981934,-105.225997925
Turkmenbashi Airport,8,40.063301,53.007198
Augsburg Airport,8,48.425278,10.931667
Concórdia Airport,8,-27.1805992126,-52.0527000427
Waco Regional Airport,8,31.6112995148,-97.2304992676
Murray Island Airport,8,-9.9166698456,144.054992676
Nuevo Casas Grandes Airport,8,30.3974,-107.875
Kilimanjaro International Airport,8,-3.4294099808,37.0745010376
Boone County Airport,8,36.2615013123,-93.1547012329
Sondok Airport,8,39.745201,127.473999
Na-San Airport,8,21.216999054,104.0329971313
Jingdezhen Airport,8,29.3386001587,117.176002502
Shively Field,8,41.444901,-106.823997
Homestead ARB Airport,8,25.48859978,-80.38359833
Capitán Av. Salvador Ogaya G. airport,8,-18.975301,-57.820599
General Ulpiano Paez Airport,8,-2.20499,-80.988899
Reggio Calabria Airport,8,38.071201,15.6516
Chico Municipal Airport,8,39.79539871,-121.8580017
Périgueux-Bassillac Airport,8,45.1981010437,0.8155559897
Cuyo Airport,8,10.8580999374,121.0690002441
Ioannis Kapodistrias International Airport,8,39.6018981934,19.911699295
RAF Waddington,8,53.1661987305,-0.5238109827
Moomba Airport,8,-28.0993995667,140.1970062256
Voronezh International Airport,8,51.814201355,39.229598999
Grand Marais Cook County Airport,8,47.8382987976,-90.3828964233
Ahe Airport,8,-14.4280996323,-146.2570037842
Lübeck Blankensee Airport,8,53.8054008484,10.7192001343
Maranggo Airport,8,-5.7645702362,123.9169998169
Rodríguez Ballón International Airport,8,-16.3411006927,-71.5830993652
Shamattawa Airport,8,55.8656005859,-92.0813980103
Fakfak Airport,8,-2.9201900959,132.266998291
Henry Post Army Air Field (Fort Sill),8,34.64979935,-98.40219879
Casa Grande Municipal Airport,8,32.954899,-111.766998
Asmara International Airport,8,15.2918996811,38.9107017517
Bahir Dar Airport,8,11.6080999374,37.3216018677
Ulgii Mongolei Airport,8,48.9933013916,89.9225006104
St Clair County International Airport,8,42.9109993,-82.52890015
Tunoshna Airport,8,57.5606994629,40.1573982239
Tajima Airport,8,35.5127983093,134.7870025635
Miramar Marine Corps Air Station - Mitscher Field,8,32.86840057,-117.1429977
Mafia Island Airport,8,-7.917478,39.668502
Épinal-Mirecourt Airport,8,48.325001,6.06998
Cherbourg-Maupertus Airport,8,49.650100708,-1.4702800512
Vijayawada Airport,8,16.5303993225,80.7967987061
Tartu Airport,8,58.3074989319,26.6903991699
Iowa City Municipal Airport,8,41.6391983032,-91.5465011597
Aneityum Airport,8,-20.2492008209,169.770996094
Allakaket Airport,8,66.5518035889,-152.621994019
Alxa Right Banner Badanjilin Airport,8,39.225,101.546
Graciosa Airport,8,39.0922012329,-28.029800415
Venice Municipal Airport,8,27.0715999603,-82.4402999878
Halifax / Stanfield International Airport,8,44.8807983398,-63.5085983276
Polyarny Airport,8,66.4003982544,112.029998779
Gjögur Airport,8,65.995300293,-21.3269004822
Morafenobe Airport,8,-17.850083,44.920467
Tokunoshima Airport,8,27.8363990784,128.8809967041
Theodore Airport,8,-24.9932994843,150.0930023193
Quzhou Airport,8,28.965799,118.899002
Aleppo International Airport,8,36.1806983948,37.2243995667
Montgomery County Airpark,8,39.1683006287,-77.1660003662
Sigiriya Air Force Base,8,7.9566698074,80.7285003662
Kryvyi Rih International Airport,8,48.0433006287,33.2099990845
Bayreuth Airport,8,49.985001,11.64
Shreveport Downtown Airport,8,32.5401992798,-93.7450027466
Albury Airport,8,-36.0677986145,146.9579925537
Stara Zagora Airport,8,42.3766667,25.655
Bandar Abbas International Airport,8,27.2182998657,56.3777999878
Diego Aracena Airport,8,-20.535200119,-70.1812973022
Alpine Casparis Municipal Airport,8,30.3841991425,-103.683998108
Xilinhot Airport,8,43.915599823,115.9639968872
Antoine de Saint Exupéry Airport,8,-40.7512,-65.0343
Koro Island Airport,8,-17.3458003998,179.42199707
Roberts Field,8,44.2541008,-121.1500015
Biggs Army Air Field (Fort Bliss),8,31.84950066,-106.3799973
Marathon Airport,8,48.7552986145,-86.3443984985
Sawyer International Airport,8,46.3535995483,-87.395401001
Platov International Airport,8,47.493888,39.924722
Larisa Airport,8,39.650253,22.4655
Castres-Mazamet Airport,8,43.5563011169,2.2891800404
Gray Army Air Field,8,47.07920074,-122.5810013
Capitan D Daniel Vazquez Airport,8,-49.3068,-67.8026
Coffeyville Municipal Airport,8,37.09400177,-95.5718994141
Nondalton Airport,8,59.9802017212,-154.8390045166
Annemasse Airport,8,46.1920013428,6.2683901787
Toowoomba Airport,7,-27.542801,151.916
Minami Torishima Airport,7,24.2896995544,153.979003906
Catarman National Airport,7,12.5024003983,124.6360015869
Blackall Airport,7,-24.4277992249,145.429000854
Sumbe Airport,7,-11.1679000854,13.8474998474
Bordj Badji Mokhtar Airport,7,21.375,0.9238889813
Niort-Souché Airport,7,46.313477,-0.3945289999999999
Dr. Antonio Nicolás Briceño Airport,7,9.3404779434,-70.5840606689
Lutsk Airport,7,50.678404,25.487165
Moody Air Force Base,7,30.9678001404,-83.1930007935
Jubail Airport,7,27.0389995575,49.4051017761
St Paul Island Airport,7,57.167301178,-170.2200012207
Bari Karol Wojtyła Airport,7,41.138901,16.760599
Kristianstad Airport,7,55.9216995239,14.0854997635
Huron Regional Airport,7,44.3852005005,-98.2285003662
Pagadian Airport,7,7.8307314479,123.461179733
Coronel E Carvajal Airport,7,-2.2991700172,-78.1207962036
Arnold Palmer Regional Airport,7,40.27590179,-79.40480042
Lar Airport,7,27.6746997833,54.3833007812
St Michael Airport,7,63.49010086,-162.1100006
Bangor International Airport,7,44.8073997498,-68.8281021118
Donaldson Field Airport,7,34.758301,-82.376404
Dyess Air Force Base,7,32.4207992554,-99.854598999
Aktion National Airport,7,38.9254989624,20.7653007507
Cuyahoga County Airport,7,41.5651016235,-81.4863967896
Mulika Lodge Airport,7,0.165083006,38.1951408386
Campbell River Airport,7,49.9508018494,-125.2710037231
Cincinnati Northern Kentucky International Airport,7,39.0488014221,-84.6678009033
Lauro Carneiro de Loyola Airport,7,-26.2245006561,-48.7974014282
Patreksfjörður Airport,7,65.555801,-23.965
Spirit of St Louis Airport,7,38.6621017456,-90.6520004272
Frankfurt am Main Airport,7,50.033333,8.570556
Xangongo Airport,7,-16.755399704,14.9652996063
Santo Ângelo Airport,7,-28.2817,-54.169102
Muhammad Salahuddin Airport,7,-8.5396499634,118.68699646
São Miguel do Oeste Airport,7,-26.7816009521,-53.5035018921
Vernal Regional Airport,7,40.4408989,-109.5100021
Ottawa / Gatineau Airport,7,45.5217018127,-75.5635986328
Federico Fellini International Airport,7,44.020302,12.6117
Kanas Airport,7,48.2223,86.9959
St Augustin Airport,7,51.2117004395,-58.6582984924
Thief River Falls Regional Airport,7,48.06570053,-96.18499756
Erenhot Saiwusu International Airport,7,43.4225,112.096667
Ghriss Airport,7,35.207698822,0.147141993
Ankavandra Airport,7,-18.80501,45.273467
Sultan Mahmud Airport,7,5.3826398849,103.1029968262
Port Lincoln Airport,7,-34.6053009033,135.880004883
Mataiva Airport,7,-14.8681001663,-148.7169952393
Danbury Municipal Airport,7,41.3714981079,-73.4822006226
Odienne Airport,7,9.5,-7.5669999123
Anapa Vityazevo Airport,7,45.0021018982,37.3473014832
Cavern City Air Terminal,7,32.3375015259,-104.2630004883
Kangaatsiaq Heliport,7,68.3126574861,-53.4602075815
Khark Island Airport,7,29.2602996826,50.3238983154
Stockholm-Bromma Airport,7,59.3544006348,17.9416999817
Laverton Airport,7,-28.6135997772,122.4240036011
Nauru International Airport,7,-0.547458,166.919006
João Simões Lopes Neto International Airport,7,-31.718399,-52.327702
Swan River Airport,7,52.1206016541,-101.236000061
Show Low Regional Airport,7,34.265499115,-110.005996704
Turkmenabat Airport,7,39.0833015442,63.6133003235
Valle de La Pascua Airport,7,9.2220277786,-65.9935836792
Rocky Mount Wilson Regional Airport,7,35.856300354,-77.8918991089
Melbourne Essendon Airport,7,-37.7281,144.901993
Reykjavik Airport,7,64.1299972534,-21.9405994415
Ordos Ejin Horo Airport,7,39.49,109.861388889
Hagerstown Regional Richard A Henson Field,7,39.707901,-77.72949982
Beira Airport,7,-19.7964000702,34.9076004028
Ramón Villeda Morales International Airport,7,15.4526,-87.923599
John H Batten Airport,7,42.7606010437,-87.8152008057
Great Harbour Cay Airport,7,25.7383,-77.840103
Jixi Xingkaihu Airport,7,45.293,131.193
Northern Aroostook Regional Airport,7,47.2854995728,-68.3127975464
Fullerton Municipal Airport,7,33.8720016479,-117.980003357
Bajura Airport,7,29.5020008087,81.6689987183
El Fasher Airport,7,13.6148996353,25.3246002197
Fernando Luis Ribas Dominicci Airport,7,18.4568004608,-66.0980987549
Hamilton International Airport,7,-37.8666992188,175.332000732
Yakushima Airport,7,30.3855991364,130.658996582
Ostend-Bruges International Airport,7,51.1988983154,2.8622200489000003
Eugenio Maria De Hostos Airport,7,18.2556991577,-67.1484985352
Hachinohe Airport,7,40.5564002991,141.466003418
Doylestown Airport,7,40.3330001831,-75.1222991943
Mukalla International Airport,7,14.6625995636,49.375
Burgos Airport,7,42.357601,-3.62076
Calexico International Airport,7,32.6694984436,-115.513000488
Al Udeid Air Base,7,25.1173000336,51.3149986267
Uyuni Airport,7,-20.4463005066,-66.8483963013
Agra Airport,7,27.1557998657,77.960899353
Arvidsjaur Airport,7,65.5903015137,19.2819004059
Circle City /New/ Airport,7,65.830498,-144.076008
Igloolik Airport,7,69.3647003174,-81.8161010742
Lyudao Airport,7,22.6739006042,121.466003418
Pantelleria Airport,7,36.816502,11.9689
Pensacola Naval Air Station/Forrest Sherman Field,7,30.35269928,-87.31860352
Capitan V A Almonacid Airport,7,-29.3815994263,-66.7957992554
Alta Airport,7,69.9760971069,23.3717002869
Enrique Olaya Herrera Airport,7,6.220549,-75.590582
Odate Noshiro Airport,7,40.1918983459,140.371002197
Leeds Bradford Airport,7,53.8658981323,-1.6605700254
Dillon's Bay Airport,7,-18.7693996429,169.00100708
Arkansas International Airport,7,35.9642982483,-89.9440002441
Esbjerg Airport,7,55.525902,8.5534
Tongoa Airport,7,-16.8910999298,168.550994873
Sentani International Airport,7,-2.5769500733,140.5160064698
Altenburg-Nobitz Airport,7,50.981945,12.506389
